transaction_id,account_id,date,amount,merchant,raw_category
641118ec-ddf0-4771-92e9-b7659b9b3926,DCRN98142185929300,2024-09-25 03:06:47,4735.16,rivera-brooks,clothing
f2dd85f6-3446-40f0-a19e-17fffaec8f42,JVIT22946897616611,2024-03-18 17:33:43,1526.93,"kelly, romero and farmer",shopping
62ed5403-88d4-4ff4-904f-3fc56400bb0e,RLOB01092073786655,2024-08-09 23:15:40,3742.74,brown-bowers,clothing
542ef29e-1bcf-492f-b98b-07573036f6b9,VZPD95572903413865,2023-03-09 12:50:48,4518.21,mendez inc,clothing
a395b867-7397-41a1-b641-940591cbbc49,COMP37272590635931,2023-12-09 08:48:55,1722.54,moon llc,healthcare
2be26bd1-17de-4ce8-8dfd-3ecde50dede5,FYDW51009991299824,2023-08-04 09:30:07,2066.21,snow-ford,grocery
2d798f3e-8d8b-4c60-acc5-4c621ab444a7,QNDG11035807710912,2023-06-05 00:52:33,3231.43,"patterson, guerra and peterson",entertainment
9a760ea9-b063-49a0-9393-daad0835075f,BVIW59387959638453,2023-01-29 13:29:53,2565.2,cochran-davidson,utilities
32f194d8-2fcb-4dce-86de-e37b7d15c353,KXIM81966230037363,2023-09-19 07:53:28,808.97,mcdonald-wu,fitness
62c9f4fc-f686-4fa7-a94d-ed1e11ca2a0b,OYVL70815180778336,2024-11-14 13:07:00,1107.84,"lopez, scott and collins",clothing
4a85e443-3ba8-48d9-b4b5-5b8648a84587,QFNC44645575310026,2024-07-08 15:40:54,4174.57,"harris, kennedy and torres",food
7464d6f2-11ea-4c00-863e-cbe2a8d99292,NRTW74275714891255,2024-03-28 09:49:24,975.66,wade-davis,travel
02d3fb7e-84be-4e1c-9e5f-feaa0eb54078,ETDV65397944740158,2024-03-24 20:10:31,910.88,mathis-thompson,shopping
e8e977f0-dc15-47c5-93a7-55812bfcc524,UNNQ49272545283240,2024-08-02 19:40:57,3999.3,ford-garcia,shopping
fd561b27-2833-49b8-a41f-79aa692e33b9,EGBQ91229439715010,2023-12-18 02:10:23,4261.99,carpenter plc,electronics
6b1d20b9-8954-4c3d-a10f-2a8a1c59b736,EVHS41429009401774,2023-06-21 11:05:09,4257.68,anderson plc,food
639509c4-119a-4396-be3e-9a907a6eaaa5,TUDS28324951109670,2023-07-02 01:04:42,4662.19,"watkins, lucas and collins",utilities
34dbda6b-dd9e-4b6d-a751-82a4f48138b5,VZFJ91169934787762,2024-06-22 21:38:12,4971.59,vaughn-munoz,utilities
4f4c3f0b-34a7-4f9d-9ed5-c01721433dfc,TPIX67930721782192,2023-06-02 19:22:05,2309.02,olson-vargas,fitness
aa2fd9d1-b5ad-49f5-9161-a3816ea4b405,PTZA06846428734576,2023-02-05 19:41:52,2750.57,sharp inc,savings
9339304b-9a8c-43d7-a8a5-e34d798b2f02,GVLQ73111354925867,2024-06-30 11:42:52,1456.81,fisher-garner,travel
33f60730-9665-4f7c-8f70-b88bf06c69d9,IKNZ44313281561368,2023-03-10 11:16:52,341.48,cook group,housing
757e2b43-af51-4850-b77e-5f7a80a233e3,FHHV29046084674072,2024-08-01 02:14:14,495.52,mccall inc,entertainment
fdb7c107-01e7-4de7-b3a2-ca5f46834cc5,JYQB18799971790848,2023-06-15 00:58:40,3629.32,williamson-price,clothing
d317d8c9-1060-473a-b21b-770724877651,CKWF77115275073613,2023-12-24 16:51:48,2438.52,simmons llc,healthcare
3f30ea12-cebc-4264-9ad7-5b94663463e9,FBJB63223628197991,2024-02-23 13:44:24,1657.6,johnson-molina,utilities
91b8ff07-e909-4654-9432-3b1c869e8836,ZDZC30736619671979,2023-07-09 08:19:57,645.43,brown-smith,travel
76733597-75cf-4755-bdaf-76e7e115d52b,NZTO81626671416826,2024-04-20 15:16:50,3279.09,"higgins, simpson and whitaker",utilities
1752815c-bcbf-4583-8a01-75e5937d6fb1,VWLS70073212712151,2024-01-14 23:43:16,504.73,davis group,savings
eb3cc270-e188-43d7-a573-dc3049b49625,YTZO09627316734992,2024-11-29 04:21:18,3099.48,peterson-mills,housing
d7b73862-b347-41d4-98c6-b1c674d082c5,RIEN78617840548512,2023-03-05 10:39:44,4501.09,"sullivan, nelson and powell",shopping
641e7f8c-4c25-498e-8ad7-3d36b62e8f02,ANDE68737014498771,2023-02-13 07:20:00,1592.34,"miller, ingram and hardin",fitness
d98f5e83-cf5b-494d-92cc-48539cef5ef4,WWLQ92781259833991,2024-01-14 02:39:20,2255.98,"mccall, sanders and hoffman",clothing
2df8d4a8-3fc7-4cb8-aa40-e5cc2cd51392,SPXV93686421511261,2023-06-17 20:09:14,3083.63,"moore, smith and hutchinson",electronics
6e9c92ba-bbb5-4037-9e23-faf9e66414db,ASXC28277565399837,2023-08-17 22:59:03,1531.85,"wood, jackson and flores",shopping
a8b97820-e92c-4b92-a279-67a3753439c0,NWUU73264266773014,2024-04-04 08:44:41,2922.93,owens-hayes,savings
1874ed7d-9190-453f-b2d2-570a2ef634f2,EGKV27943407162766,2023-10-06 15:43:42,2829.93,"cohen, cunningham and sherman",savings
0b2d983a-f218-4128-b2da-61f764bfc76d,IPQW48605641310666,2023-06-19 03:50:05,1825.64,"hall, beltran and huff",transport
286e3f0a-dedb-4ec4-a2b2-de4b3d5cab0e,YBXE97294513560990,2024-03-12 21:54:53,1585.08,patel-smith,healthcare
89a92af3-a0ca-4f8e-a1ef-2dd3461633bc,CVIZ80681065950363,2024-06-14 13:34:47,2144.4,lambert-jackson,grocery
11162039-ea92-459b-aaaa-077f4ab946a2,VZEN23750543226027,2023-04-19 16:03:51,29.14,"zuniga, rivera and thomas",food
e6f8dac3-b8ef-4250-b9fe-60c6b2b302d3,RIMW24068375945870,2023-01-28 07:19:49,1234.64,"miller, lindsey and scott",grocery
69498671-7e55-43ba-a8a2-f417379e03dd,ZEGY07105640067415,2023-04-22 03:28:46,1111.52,wagner group,shopping
1f08f855-8d85-4df1-8309-4f28fe0d40b4,QMPT52408741550757,2023-07-29 05:29:49,3700.38,bradley-torres,housing
c161b06c-1397-4542-9e65-3990fecd0ded,NIJS63921481964240,2024-12-13 15:17:15,2183.44,hill-webster,clothing
c78e0272-c43b-47af-8120-053d1aefff21,JYGM54519160022265,2024-11-16 05:40:16,4201.35,ford group,housing
2a32e553-7370-4a7e-a8fc-0e45537598d4,WNPT92662434178148,2024-12-30 23:42:56,675.86,"watts, kelly and garcia",healthcare
0b6d35d7-818d-42af-b516-567d40b55023,VXBR96586146921193,2023-12-17 00:28:53,3666.2,"sexton, baxter and gutierrez",shopping
a38cc35f-12bc-4090-86d6-fba776509bcd,VMRO57412287670444,2023-03-29 16:44:21,4390.04,case group,clothing
763f56ac-bfee-4533-acf5-9149b1c9d0dc,PZCR69413904080862,2023-03-28 08:36:33,2316.93,"barnes, thompson and davis",education
663b4427-bef7-410a-97f9-f3a761936947,WXQY35571427093191,2024-10-25 07:34:02,1796.91,english-rosales,education
09ab99a3-658c-42ee-b1c4-6ef9db13f2ec,XFWC25953532412666,2024-09-14 16:43:12,1530.83,"good, jones and simpson",grocery
b5878d33-1d5b-48b0-8027-b28302bfaf1c,WFVB68566090288541,2024-09-01 05:15:25,2760.6,flores-stevens,fitness
ab987d93-53bd-4128-a2f0-6403eac97d37,CCWD20150261554277,2024-07-04 02:38:39,882.97,scott-moore,fitness
761b7e11-7c19-4e61-b6d8-cbc7bfa93b6e,VCUI10452887646880,2023-10-20 21:48:09,3035.11,bell-harris,food
a832a228-8c65-401b-9521-e8251177fdd5,ZTAW49526051854641,2024-12-15 15:18:25,4209.76,davis inc,healthcare
700ea842-f334-485d-b6ad-478c3e06f427,GPEY81122314488636,2023-02-21 03:09:29,4294.27,"rodriguez, smith and gibbs",healthcare
4775d7ab-d207-4bc4-b885-8b6d23e7cd20,NQBF95548599752657,2024-11-20 11:56:26,704.31,robinson-coffey,shopping
d6a7aa06-2bab-4a12-a94f-513fd770a46e,BBLN28443290811609,2025-01-05 10:31:29,2695.4,wilson llc,entertainment
2d5f60d9-19bb-4bf0-9b63-9a38049ffb5f,NFTV39561361510037,2024-08-23 04:05:58,1319.86,ellis-terrell,healthcare
bdcf6fd4-88df-42c1-9fc8-628d4b4d1079,IUUS21209698600775,2024-11-07 15:20:52,4432.25,jones and sons,food
abe05b22-13dc-4154-ab1f-c2ab640eb68e,OCLL56239476469145,2023-11-29 21:15:11,386.93,archer and sons,food
45f3dc5a-ad68-4b45-82de-b2e6c37a927b,OQZL90951980959905,2023-09-19 00:37:55,381.62,green plc,electronics
2d8d7db8-5bab-46cc-b0ce-f646274b8b98,MAGE66251031530870,2024-01-01 02:25:20,98.06,smith-armstrong,electronics
e4872e77-08d1-4094-b6e3-b91b3777d823,HHAF46776968870641,2024-10-21 16:22:33,2538.36,"decker, montes and hall",clothing
712ab8eb-3756-4005-8844-bc0caccfb130,BQBT10729967224855,2023-10-23 20:57:06,160.82,jenkins-smith,education
a2819fce-d624-4055-8c39-bd0eb25db530,DKUO03434917100357,2023-11-12 11:55:00,2911.54,richardson and sons,transport
a99c37b3-a419-4fe4-85db-19d7cfbf3d39,UBKR33494374750636,2024-08-19 15:17:01,2028.65,landry plc,utilities
1a50a93c-e5a2-409d-a8f8-687bb766ac85,RKGS92863693411525,2024-06-28 15:28:14,2952.23,cook-morgan,travel
71a91c81-4eee-4680-b0ba-8fe363ff910d,NIZD65064330540696,2023-11-24 10:34:54,4531.99,trevino plc,clothing
0c754a17-0131-4601-9923-fc7a0d6b160f,LDIQ26827256393009,2023-04-04 10:12:40,2760.21,thomas-brown,entertainment
33a51ac6-c461-494d-a09c-fe40c5bca449,ZUEV24117715536731,2023-06-20 22:06:08,2719.63,"davis, duncan and barton",travel
e8a44238-5fe8-4710-bfec-5325edc72f12,WPZJ21152192693609,2024-05-09 08:21:39,4993.65,castro-perry,electronics
041b1878-1765-49e7-b332-432b3d10fa95,SPBP39955131039868,2023-12-10 13:05:27,2363.16,"pruitt, martinez and bell",education
03ba33a0-fd42-469c-8727-59406bf36656,QYNG59412307567453,2023-03-18 04:12:48,3877.11,hartman-luna,housing
ae11d3c2-3130-4c8f-920e-0734564d46aa,OXPB96422563851603,2023-03-23 19:13:43,1832.26,cunningham inc,entertainment
f5705436-3877-4265-902c-01a3ab404598,DECY91442381454032,2023-03-03 19:47:22,1120.42,hernandez-mccoy,savings
d5dbcbee-cc03-48d3-98ba-fcc9e1dd7fdf,PWID54642255922719,2024-01-29 04:54:50,3861.86,"mcdaniel, blackburn and rose",travel
b958d153-2afa-4f6a-aa03-081bd4986a31,FUAP44114862978328,2023-11-24 10:23:16,3667.47,kerr-johnson,clothing
833334f6-6a6a-4149-8b44-676d2ac39be9,JKGQ12916604009893,2024-09-04 06:31:51,1458.54,hernandez-joseph,utilities
529b20e0-53bf-4b10-90cc-c1a51b912adc,XNRX70172151847440,2024-09-11 00:59:44,2326.18,torres group,transport
9fea97cc-3086-4fe3-a075-13728fe2c74f,BBKI31222649232724,2024-05-26 01:10:42,2554.51,ortiz-malone,healthcare
6522e8b9-8aad-4665-af30-141d3505c563,UJYV50389347649952,2024-09-14 04:12:53,1986.94,"gibson, hall and sanchez",travel
3b7f1998-1eed-4236-ad89-9035f05d45c7,WGEK37742267164843,2024-10-30 18:10:08,2513.33,bradley-rivera,healthcare
52c83bfc-5b48-461f-9b1b-4cd736ba4918,YLDJ54626055385558,2024-11-24 08:07:01,3315.08,watson ltd,shopping
a76c11cb-66f2-4d1d-83d6-af3f2c727675,QKSS18903477449958,2024-10-16 08:56:07,4240.67,jordan-hunt,grocery
3677f5b4-63a1-4caa-8311-362650f51e97,KGWT11130832121617,2024-12-05 05:57:56,4033.67,freeman-hopkins,savings
a8702d97-10e6-4176-b858-3966757256f6,NELC97310298331265,2023-08-13 09:12:35,3072.11,banks-rodriguez,travel
9fb886b2-a662-4b92-8748-ffb3d0a96757,ZEUQ10074988871054,2024-01-09 00:33:52,833.39,clark-harris,healthcare
e2ad828b-113c-4f25-8b3f-953a5e75788f,QJBI38008666581539,2023-07-15 22:47:42,2573.11,"gray, tran and pearson",entertainment
c47dd678-4d31-4923-a93d-a46c37f39aac,HMEE33936469549465,2023-09-04 05:20:06,2233.87,jones-matthews,savings
fd8fb938-fbac-4ade-bfe4-36d1994f7c31,WSEA54888507325791,2023-02-15 04:20:11,899.83,mendoza-kelley,entertainment
ca90001c-8943-414f-b668-705d1a10748c,NFVU90772692523209,2024-05-23 11:13:22,4743.82,white llc,utilities
91b76c45-d9b8-4389-ac16-ddb7fd93754a,TUMN27250701200840,2023-07-26 14:47:21,3298.77,"cox, salinas and byrd",food
18412e07-f583-4c69-807f-26542be4be9c,PLQQ22272485993178,2023-12-20 14:19:46,4838.84,johnson plc,transport
a180f402-fb3e-427f-9308-e1f29990e4a9,KQPQ73405386767703,2023-04-09 20:48:06,3680.92,"clark, lopez and rasmussen",food
ecaf8800-ad8a-4364-a379-064fb241b95b,PUGO96728036719994,2024-10-03 14:50:56,2420.1,velasquez-liu,fitness
2207cb65-b197-4ed1-857a-e3fff8ed08ae,VMXL01235782239497,2024-06-29 18:58:30,1797.18,hunt-evans,utilities
c2ffd690-a2a6-461a-ace2-7ec9550100bf,BRHJ06262953644148,2024-03-03 22:58:53,1098.0,hines-ortiz,housing
fa5f9e72-5166-488b-b008-32dae24ba9d4,PZPO45994188368089,2023-08-11 09:29:20,2440.77,"jones, ford and mann",travel
11489054-7b6c-4596-aa97-435dd9ff74eb,QQWX09320796448175,2023-02-17 11:35:13,318.99,"gill, lynch and clark",utilities
e97f995d-9bc8-46f6-8484-a1b355c974a4,LEKW39125525003089,2023-11-28 20:19:50,1850.33,"thompson, moore and spencer",entertainment
82d29bf8-61e3-478b-b2eb-de4e95c4fab0,WZOG76027870332158,2023-04-04 15:13:37,218.83,bell ltd,utilities
80e022c8-3b80-4c61-bde7-8473a3fdd59c,YGUM30392858674360,2023-08-23 13:50:41,1037.84,"bailey, scott and rodriguez",fitness
03671560-fd06-475b-b462-931f966456be,JQVT88336281750609,2024-08-11 14:33:53,4539.09,herrera-sandoval,grocery
c249f59a-9dc9-46df-856e-3d783b8c0f84,JWOC88806951319142,2024-09-16 22:24:20,1809.45,jones group,education
3c847821-4f10-4422-9fc2-2517e593562b,SNOG07468638646107,2024-07-27 01:14:48,2351.02,"ballard, garcia and johnson",housing
3e59034b-c1da-4b7d-adb2-094bbce7e298,RWYD27794917655898,2024-07-15 00:41:21,2275.94,mckinney inc,food
2336d60b-0f57-4d6b-9452-e1309ea8ffe3,QEHT16270491418562,2024-03-10 04:03:31,236.96,"torres, wright and brown",electronics
33b70b63-4bee-4160-bfac-89fe5fe0c7c3,HHGR31672900372470,2024-06-04 00:59:26,4903.05,hardin-wilcox,education
a45ca94a-3452-48c4-a031-046126d3e222,XVSV41951307455290,2024-08-22 21:35:42,1623.74,weaver-lopez,electronics
b9add00a-ec64-4a9b-bcf1-c29e09b4413c,UAGL92057083922630,2023-09-24 05:36:14,3520.16,"thompson, davis and roberts",utilities
71980a55-f224-464c-bd11-b3ff991b749e,GBPQ37164294612579,2024-12-15 00:32:46,2609.26,oliver-cardenas,education
225f52ab-5425-44b8-a098-d2e3bd3fdb62,RVVD23316030899256,2023-08-20 02:49:05,4149.09,"walker, ramos and jordan",entertainment
c976ec61-a4c3-4af7-914a-36bf47334b73,HVCC40215308040276,2023-12-24 18:53:47,4175.19,gregory plc,utilities
cab21438-8557-4c6c-8a23-b722c2afba28,COPR12893323454223,2024-09-09 07:56:57,1320.26,"barnes, russell and swanson",savings
d00dcc4f-a5e6-4ec4-aa36-7425fa41dd2e,VVCX77816214276565,2024-11-12 11:45:29,2724.03,bennett-vaughn,fitness
3aa06694-0610-442d-8024-1ac149d83188,OAPN21416350214210,2023-02-15 09:49:54,873.38,hatfield-moody,clothing
57bd0ca8-54ce-40ea-bb9d-92c0d8d0b8db,MUDD41064558200941,2024-10-21 07:55:45,3270.11,novak plc,food
0dd7cac2-8a10-45c5-b4b0-738e3e040782,WEZI45161946537092,2023-03-01 09:29:36,1829.66,wilson-tyler,electronics
fd063a58-aa3d-4585-aaec-f4e0e81909ce,GXQV79832323677098,2024-02-23 20:32:25,3268.42,martinez plc,healthcare
b23f4738-aff6-48bc-8d2b-f2063f931507,SLGJ25170135881215,2023-04-09 03:49:34,4178.17,"sosa, washington and kelley",utilities
df69a560-9baa-4785-b8f2-17f0b8314c26,LYLE48993087130161,2025-01-07 03:53:33,2585.73,turner-garza,savings
2efcd60c-5256-4d59-857f-2f3e61a90fb1,RQAJ11212610906102,2023-03-15 10:30:40,1884.76,miller-lowe,clothing
108abb5c-018c-4313-a139-6d49713e9035,XSYM74697780349316,2024-02-17 08:25:50,4536.68,moore group,savings
f42323d9-11ea-4815-bddc-44f5deaf9631,ZHXT34835574908574,2023-09-02 18:46:20,2584.28,"sanchez, thornton and kennedy",food
fdf48930-a265-4f65-8d56-e00031456a6c,PCPO15564896432246,2023-11-28 21:10:12,1767.73,meyer-schmidt,housing
2024c407-3447-434a-b032-c262243b7101,SMHD81589960993263,2024-10-28 23:21:49,4339.26,stephens llc,food
8c813e53-97b6-4461-ac76-04c1177d8b26,IGBT26204824015217,2023-09-24 07:48:35,2436.87,lopez group,grocery
3451cf94-ee8b-46d3-8b94-6541d4cae432,YGRD01897332471525,2023-01-26 15:06:25,2413.14,fisher and sons,grocery
6d1e0d7d-1402-46ee-81e6-935f3c7ed208,RSTT67390316972818,2023-06-28 21:10:46,3023.03,lewis plc,grocery
2a064fd2-4fbc-4984-b792-2d9eb998e2d3,YYQL84073431908573,2025-01-10 13:14:04,2511.68,lutz-harris,entertainment
6c8c5d0e-3eb3-46fd-b291-bc95b8bf9cae,IMTY86758970154227,2023-05-02 00:27:09,699.15,davis group,travel
4d980202-3fbc-45e0-9b19-11122d2ae08e,BTXL57720053688908,2024-09-27 03:21:48,832.2,briggs llc,transport
f7bce0ef-72c1-468e-9390-6193490ce315,SNIH53820187767129,2024-12-02 11:11:56,390.06,pope-hall,transport
dcc7eb51-4598-4b17-b38f-0430a2b6eddc,IUIX11530912707366,2023-02-08 10:14:39,3219.17,"clark, scott and mccarthy",entertainment
f37599aa-147b-4d20-bb2e-00e6c8028d0e,FBNU27244709967450,2024-08-26 01:07:09,1061.53,"craig, baker and williams",entertainment
60b217f9-65f3-4984-9c0d-8fccf8f960bd,OCNE39252655575768,2024-12-27 16:21:35,938.59,harris group,transport
6c35e33c-70fe-45a1-b880-adc62af2b718,DDFA05655530407439,2024-01-06 20:34:48,1814.3,williams-cruz,housing
6ef54cee-bc24-4f9f-9c01-4262815ada5d,GQOF70759335924238,2024-02-03 19:09:14,3587.93,"harris, gates and foster",entertainment
f42973f5-d1d1-4e0b-a7e7-a6bdc2a49fd8,JIRE32890171063781,2024-08-23 21:28:51,596.06,marks llc,grocery
c30dcc74-0512-46b8-bb64-665ccb26a809,WZDR68938395434571,2023-06-09 09:34:57,1155.58,lopez and sons,shopping
154ebf91-daa2-42b4-ad69-e88c61a4b230,ERJB38405887049193,2023-12-02 13:56:26,4056.81,guzman group,transport
4cdbf99e-ebe9-4dd4-a80d-9169c24489e1,ZDRU73233519509623,2024-10-02 18:30:55,3602.68,"thompson, garza and smith",clothing
8d87b7be-271d-40f1-8985-c98d985defc4,HJIA59389833337873,2024-08-16 23:17:06,2410.18,wright ltd,utilities
61652fd3-41dd-4edf-acfa-a174ba059e68,VVHK80582998959814,2023-04-01 16:47:17,2396.68,best plc,utilities
48817b98-741f-4545-8e4c-01f676b1d8fa,QRAK95155674642273,2023-10-03 03:16:43,1057.47,"torres, johnson and alvarez",utilities
7b189d5d-9b24-4a55-8fe8-8b776009a05a,BBNH64704870428048,2023-12-22 09:35:23,810.43,jones-miller,transport
b7014925-22fb-4906-954e-d52c126aa315,TDTE94476337799380,2024-10-29 21:22:48,4167.66,wilson ltd,education
ea879f65-279c-458a-b21a-6d71782152e0,IYOZ01303760491917,2024-03-20 08:30:27,117.12,thomas-ortiz,utilities
dc956e31-0349-4b41-8111-fa05308b5146,TSOA57973108027136,2023-08-17 08:39:43,220.51,chambers ltd,clothing
5fcf5c22-b9b0-4c1a-baf9-706d802ddcc4,FFKL78419032221138,2024-05-11 19:30:56,2869.57,"miller, carpenter and barker",transport
6a7330b3-ecfa-4700-a790-eee07dcfe924,QNTU18660709419572,2023-07-17 19:47:19,809.84,"bautista, spencer and rodriguez",travel
be006ccb-f872-4487-a507-c321f0b6844f,YICN85845369810534,2024-07-01 07:18:43,3149.55,tyler-blake,education
4eccb0ab-7d53-48ca-a250-46c05f866c8e,ALHJ74923081079934,2023-07-29 09:38:15,200.76,ware-irwin,housing
123c6a29-969b-4b4b-bcce-3ef8a41bc4c2,LMLC39072674533962,2023-04-17 07:07:06,2863.49,"fields, rodriguez and nelson",food
fe12ace5-09f0-4f24-a28f-553768a64d97,KXSS91780271522737,2024-06-07 16:14:10,284.28,"castro, hogan and nichols",housing
eea00af9-6283-450f-9fdd-c20aebee30cf,WFXE63861716813835,2023-08-29 14:04:48,1295.01,ellis ltd,education
c350bf4f-31b8-4079-a990-94c090cbb982,QDZP81052450357835,2024-12-31 05:11:39,904.29,anderson group,electronics
c571f9ab-4158-4d90-b504-4d156fb138c2,JFCY13579614440057,2023-12-31 07:05:58,4791.4,fisher-graves,clothing
593c73f2-b8e5-4141-8067-6073e9c000f0,SSPT84315227911074,2023-12-01 05:30:38,2998.79,ibarra ltd,education
a28e0841-7d16-4228-b589-717e8275b18a,NLKB65302006865232,2024-03-03 07:00:49,2820.21,medina-mullins,grocery
0ec5bad7-b24a-46e3-9e41-1475b040d75a,BJEA42247042848501,2024-07-30 20:05:32,98.01,martinez plc,entertainment
6c8de840-ed30-4556-a2a5-3193a6a1cc2b,GMPE45089320085875,2023-08-26 18:07:03,3599.14,"leach, campbell and wilson",housing
7a4c38ef-3e0a-466d-bf2d-bf97bc547d54,ECSH26944643102912,2024-09-03 12:36:01,3310.42,smith ltd,fitness
5c85a58c-d029-4d6b-abe5-5cc408d57cf7,ASPN58357178620892,2023-11-30 17:40:44,1420.86,smith-york,transport
073bca43-ad2a-4a7c-b4e1-0c33a1861de1,OSSP93483294807426,2023-07-16 06:44:47,433.31,"mercado, bailey and ellis",fitness
25dbbe8d-a534-4425-aa69-b7f7b28d7cb8,QTAD75017754750316,2024-09-20 11:29:23,2248.77,"sanders, henderson and huang",shopping
f1bb5d9b-7499-4b6b-9afd-d46442e6918c,UZWY81573664096801,2024-03-17 22:16:53,4963.92,mitchell-barnes,travel
3f569381-4119-4559-a5b9-de82ae5a5f99,FAAG90819704765954,2024-03-18 04:05:44,4337.18,"wagner, glover and willis",entertainment
a9a0758e-f3a7-4d25-940e-35219a26755a,JBRR88503721930418,2023-07-18 10:29:04,856.98,potter-wright,transport
1de20f2d-0328-4b00-a953-4ea7d76d9612,ZAQU48296046208738,2023-09-04 07:25:34,4152.67,"delgado, reed and harris",clothing
b62c09bf-a4f7-4a30-97a1-5a60c55e6efb,JHEF15634397682523,2024-03-20 12:18:05,3006.19,arnold-wallace,fitness
b4c0fd18-65cd-4fd1-a264-9ce8eab8d5be,QDKY47432995575538,2024-12-17 01:11:18,3974.11,"cross, jackson and lee",healthcare
1491b51d-e6a7-46b0-b961-9ae2960e9c1a,HLAN54139074432979,2025-01-10 13:43:45,4103.16,"bush, chavez and moss",shopping
e041f0a3-3056-487f-a8f2-6d6384bed7ed,EWYA22212370322888,2023-12-14 13:44:47,913.51,franco-wood,shopping
6d4772f8-d46a-47af-aa73-6a676c461d48,TXPZ02600520610841,2024-06-13 09:02:01,3299.95,travis llc,food
802a63cc-4d5e-42e8-b11c-377f40bc2b56,AZZM97775323863773,2024-11-24 20:59:47,1326.28,steele-vasquez,electronics
e2fb8d66-a892-4ad4-887f-e19cf7ba19f9,MXJE17857228043691,2023-07-02 10:55:55,3622.31,hernandez-gutierrez,electronics
bbe30fd2-4ed7-43f3-9609-52eb61fe6f28,OXJF38086919180981,2024-07-05 15:41:22,1716.64,villegas-davis,housing
eca04629-e05b-47ea-80a1-5dbc695f34ff,PJKK27537004102336,2023-02-11 23:39:49,2270.08,olsen-white,food
1bf962a5-16c0-48e8-9e92-2cf1ba47680f,YFRM41169277038931,2023-03-17 23:43:59,2955.03,peterson group,food
cc2b2f49-c6d5-4a90-9296-ae08a2dcb574,VHWV64903657168897,2024-03-03 09:18:37,1152.92,gomez plc,electronics
44de950f-2488-4ee3-9071-3f73582a2099,ESUH19010185540574,2025-01-06 22:38:36,1930.38,"ortega, potter and may",fitness
bf8ff33e-ee15-45cf-b5a3-7765bfacc63e,JQPA38171747490792,2024-03-25 03:18:14,547.31,vasquez and sons,grocery
01a4c2d1-4edf-4a12-b2f2-40e365e1605b,HEQL33736230576207,2023-09-08 06:18:22,1015.73,rodgers inc,shopping
7de1936b-d0fe-44f1-ab1c-2d3dfcadb3fd,FMNT31858521862539,2023-09-20 04:06:19,4298.66,"hall, sandoval and clark",travel
c6141017-11e1-41c7-98cc-84170067743e,LMGS48742243490934,2023-10-06 14:56:01,2524.28,davis and sons,food
6ab62dbf-8663-48bb-aaf7-895bb241cfd3,EMYY92634448304105,2024-11-07 12:01:52,2101.88,morton-king,food
6e52b671-bba8-47e5-89d0-aac1a78eb37c,JKUQ96019377286756,2024-07-10 03:47:56,752.06,webb ltd,shopping
2fb7e9bd-5fe9-4750-ad28-a2a82baeafc7,MXRA73457107178065,2024-07-02 23:43:56,486.01,coffey-patel,clothing
7c89617d-32b1-492b-a263-960ab43c6fef,KBFN47223146420207,2024-12-05 15:03:04,2381.97,love llc,shopping
1c3892e8-f2cf-4d63-80ab-4b7f2e968660,MLPS66758134344776,2023-01-22 14:26:22,3075.67,white plc,entertainment
366b3575-d07a-4518-912c-f322735e8153,XFHM96637861204597,2024-07-13 10:53:27,199.99,"jones, rojas and wilson",fitness
bffa7a4f-0f19-42db-b370-dc1d2f85f99d,PYNP40495069251911,2023-05-26 07:55:31,3920.42,"frank, jennings and bauer",entertainment
311f5d4a-c258-4de2-8f26-54892ec75a83,LVLN52927813624804,2023-11-01 07:26:06,2519.13,roman llc,housing
df223246-e6fb-41d3-bba2-6c214264e318,NPPT33839502786263,2024-09-25 18:57:05,591.99,johnson llc,utilities
e9b87e7a-a078-4a1f-b0d3-b5f768a69e71,VDIC35039785141201,2023-05-20 22:34:24,2413.79,mcgee group,utilities
a2ed50b9-de4c-48bc-9bf4-3b9f9fda15ac,CYSA67736852374761,2024-04-01 16:56:07,655.99,duarte-nichols,education
15f0e5ea-4b0a-4742-946e-6a4f2a873e02,DKKR49738400811052,2023-08-17 10:21:33,3019.36,gordon ltd,clothing
107380cb-46d9-434d-9feb-21c760b2d14b,CFIA76678619866453,2023-07-12 04:51:34,4138.47,"spears, anderson and shepard",electronics
3c1a8ce2-95ec-4c2c-8798-3bc0579744ba,HQGO33107476031077,2023-04-18 12:00:23,4485.36,bean-wallace,electronics
c2b2547d-ac3c-4be3-bc35-b2747a57772b,OGUL33964144127579,2023-05-19 04:20:46,3875.48,"davila, murray and hines",education
441dde33-0fa1-459f-826f-05f619cea0c3,RRAF72099352512098,2024-09-15 02:24:56,3247.91,ryan inc,food
aa528f85-01d9-4b33-b488-e328c075e119,OLKJ67004758701280,2024-11-11 09:06:19,2612.61,jackson-key,housing
0ab74b5d-fcd4-4681-8a09-7b17951b2503,ROBG41163861010830,2024-04-04 01:06:25,1855.04,gilbert group,clothing
cab285dc-85b7-4774-b608-937418caa0a9,DLGK27800560886384,2023-11-05 12:26:31,221.97,foster-gray,healthcare
852393d7-9a5d-476e-a02b-a25601dbeb73,CTME84194474690579,2023-08-20 17:30:17,2651.43,daniels inc,travel
440dd09f-c2e8-4fc2-b649-6cdefca54576,FHFV18395768538933,2023-07-18 23:51:44,1151.28,osborne ltd,food
